Estudi,Curs acadèmic,Alumne,Sexe,Assignatura,Codi assignatura,Nota_assignatura
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BF240F3744C15A805EDC81CA08462492,Dona,Lògica Computacional,106569,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BF240F3744C15A805EDC81CA08462492,Dona,Probabilitat i Estadística,106552,9.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,BF240F3744C15A805EDC81CA08462492,Dona,Processos Cognitius,106577,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Enginyeria de Dades,106565,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Fonaments de Computació,106555,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Fonaments de Programació I,106553,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Fonaments de Programació II,106554,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Fonaments Matemàtics I,106550,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Fonaments Matemàtics II,106551,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Introducció a la IA,106558,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Lògica Computacional,106569,9.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Probabilitat i Estadística,106552,9.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D6E5E2A8D8C7FB00491C1C8A7153F1C3,Home,Processos Cognitius,106577,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Enginyeria de Dades,106565,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Fonaments de Computació,106555,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Fonaments de Programació I,106553,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Fonaments de Programació II,106554,5.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Fonaments Matemàtics I,106550,5.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Fonaments Matemàtics II,106551,5.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Introducció a la IA,106558,6.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Lògica Computacional,106569,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Probabilitat i Estadística,106552,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,389084E2E32A7FBFB15177D3FB8CF651,Dona,Processos Cognitius,106577,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Enginyeria de Dades,106565,9.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Fonaments de Computació,106555,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Fonaments de Programació I,106553,9.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Fonaments de Programació II,106554,9.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Fonaments Matemàtics I,106550,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Fonaments Matemàtics II,106551,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Introducció a la IA,106558,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Lògica Computacional,106569,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Probabilitat i Estadística,106552,9.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,4AED20A071E3A2E5FB70B253D173DEEB,Home,Processos Cognitius,106577,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Enginyeria de Dades,106565,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Fonaments de Computació,106555,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Fonaments de Programació I,106553,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Fonaments de Programació II,106554,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Fonaments Matemàtics I,106550,5.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Introducció a la IA,106558,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Lògica Computacional,106569,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Probabilitat i Estadística,106552,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,F3680F0C78B36E9D727DDCC739E556DB,Home,Processos Cognitius,106577,5.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Enginyeria de Dades,106565,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Fonaments de Computació,106555,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Fonaments de Programació I,106553,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Fonaments de Programació II,106554,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Fonaments Matemàtics I,106550,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Fonaments Matemàtics II,106551,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Introducció a la IA,106558,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Lògica Computacional,106569,9.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Probabilitat i Estadística,106552,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5E30D17B84DBC60C0282C0993DA0E79C,Dona,Processos Cognitius,106577,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Enginyeria de Dades,106565,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Fonaments de Computació,106555,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Fonaments Matemàtics II,106551,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Introducció a la IA,106558,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Lògica Computacional,106569,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Probabilitat i Estadística,106552,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,6FD6962C237446496C5BE6F45740D6CD,Home,Processos Cognitius,106577,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Enginyeria de Dades,106565,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Fonaments de Computació,106555,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Fonaments de Programació I,106553,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Fonaments de Programació II,106554,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Fonaments Matemàtics I,106550,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Fonaments Matemàtics II,106551,6.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Introducció a la IA,106558,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Lògica Computacional,106569,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Probabilitat i Estadística,106552,9.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,0A0C7921D659B061726D5E4A67D390B0,Home,Processos Cognitius,106577,6.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Enginyeria de Dades,106565,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Fonaments de Computació,106555,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Fonaments de Programació I,106553,7.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Fonaments de Programació II,106554,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Fonaments Matemàtics I,106550,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Fonaments Matemàtics II,106551,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Introducció a la IA,106558,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Lògica Computacional,106569,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Probabilitat i Estadística,106552,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1863653908172C88D8FBBA8EC7877E8F,Home,Processos Cognitius,106577,5.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5F49E7AB1FA92A855121F3B004C716F6,Home,Enginyeria de Dades,106565,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5F49E7AB1FA92A855121F3B004C716F6,Home,Introducció a la IA,106558,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5F49E7AB1FA92A855121F3B004C716F6,Home,Lògica Computacional,106569,6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,5F49E7AB1FA92A855121F3B004C716F6,Home,Probabilitat i Estadística,106552,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Enginyeria de Dades,106565,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Fonaments de Computació,106555,6.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Fonaments de Programació I,106553,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Fonaments de Programació II,106554,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Fonaments Matemàtics I,106550,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Fonaments Matemàtics II,106551,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Introducció a la IA,106558,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Lògica Computacional,106569,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Probabilitat i Estadística,106552,9.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,1E50D8E8516F71A23105AEFB4EBF0BDA,Home,Processos Cognitius,106577,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Enginyeria de Dades,106565,8.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Fonaments de Computació,106555,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Fonaments de Programació I,106553,9.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Fonaments de Programació II,106554,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Fonaments Matemàtics I,106550,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Fonaments Matemàtics II,106551,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Introducció a la IA,106558,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Lògica Computacional,106569,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Probabilitat i Estadística,106552,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,41F86592AE47ACC771552028C2C60854,Home,Processos Cognitius,106577,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Enginyeria de Dades,106565,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Fonaments de Computació,106555,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Fonaments de Programació I,106553,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Fonaments de Programació II,106554,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Fonaments Matemàtics I,106550,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Fonaments Matemàtics II,106551,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Introducció a la IA,106558,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Lògica Computacional,106569,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Probabilitat i Estadística,106552,9.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,95B35A7F2E630CF6B85A30785A279D75,Home,Processos Cognitius,106577,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Enginyeria de Dades,106565,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Fonaments de Computació,106555,6.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Fonaments de Programació I,106553,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Fonaments Matemàtics I,106550,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Fonaments Matemàtics II,106551,5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Introducció a la IA,106558,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Lògica Computacional,106569,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Probabilitat i Estadística,106552,9.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,205BADCA28301DCEBCA1F8ADEFCAD1F2,Dona,Processos Cognitius,106577,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,7D93F399DA562E07EA7AEEB42EDA7740,Home,Introducció a la IA,106558,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D59BE3BB568FE070DB0A7A3315368308,Home,Enginyeria de Dades,106565,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2021/22,D59BE3BB568FE070DB0A7A3315368308,Home,Fonaments de Computació,106555,8.1
