Estudi,Curs acadèmic,Id Anonim,Sexe,Nombre Abandonaments Universitat,Nombre Abandonaments Universitat Reals,Nombre Abandonaments Universitat Reals criteri 1 any,Nombre Abandonaments Universitat Reals 1r any criteri 1 any
Graduat en Intel·ligència Artificial / Artificial Intelligence,2022/23,4AED20A071E3A2E5FB70B253D173DEEB,Home,1 ,1 ,1 ,0 
Graduat en Enginyeria Informàtica,2020/21,C26BD2D93ECB81CCB559D5B01B51475B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7526FB10E35C2E8808213E923F8F6125,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,FE20EBA7DC6B312D1F2FEA0A76D8E32D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,22F995020F697929585BBADAC92CAB20,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F01EAC8B34E7B6A1BCF2015CE188D898,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F4537A70EEEAFBAE2094F3AD4A203F24,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,88929DFBA9043020301B6869BA1F932F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,EA0E3B57CB88319E84D9C3FF9F677BEE,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C6DE4045BB4982D636E9FF566E88CC4B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,91A5CA634064C9D404C5F5FFA5D1F81C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BB30759B938A8E8AF46C5CDE36F6182D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9068EC5ACFD7D29277C3C4A84C4392F7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3E72F5AE675DC9C9D1AB6E3345192322,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,B00D385B35CEDAFD7B69DD3C9A70734A,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4BF7A4CAA155952F967292751008CFBF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,26D5618FF762D05E9D1D1565920B3AC3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,436979FD42239E732CA74870570AC2F9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,AD038D02CF53DC258FD828E09353C75D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,ADD3C0156AE81E1985D8EEB28BED63D3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,67E7163BD055BE898235D6277BF2762F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,79DCC031D42B367117E10CA0E611F6E3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,2463B245AC186AF04600724E6656D0D1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F0BCE037BDAA483864D5C4DCBC018DC1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9D49B74620AB047CB32384D0A325DB54,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3D4412F914D261CA0C99101F5277804B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,793CF8F9C4D509E045683F384EA5A33A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5148F0649CF0EAD9D96B989250D46FA1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6B812F14E297E4AAD4CC0D6B6E84F2D9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,543339F552E0B0E988D8BBBD6465185B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,30137726211509852CAF731FBFFD77C0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,DC9087AF50B32599CA2D007CEBBD86AE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,77FE504219FB0E55354407F713794AC9,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4D28591390C2751D70507DC75DF5F740,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,79D34F536882CEFC0A362BA7D24D3374,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8A0024616279A6458FAFEB70D0097E29,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4C154DA445B2BD6495627A8DD590D2FC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1FDAE19E9797228E67DDE7BD40272C43,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,63397DC3D8C8C9395CDFDC811409E0BE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,DA363B623CA19AB3BB048DF3FFE06B9C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,30278E0F8EC87AE905B2AB401F617D6F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F661A5A7EB85E89EC618FBFC98F11E1F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7174E807126546C40C58AA0453E761A7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,18ABA72A1FDB59B0524D1F92C3CF7CBF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,2FD431687FED567E6A4D12CBFFD47C9E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0258B28F39AE83BDD3F92675CEEA6D20,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1900A20299D01E4E811468FDF4EB6FD8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BCE3BEEFA9C1CA893415E86719F80BCE,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C666C52F821B78FE69A293A2D25DC99E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6C2DD871E0B97D757A62ECEB3EBF56F5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,17CA9E8472387C8B413741C4C03EFFD4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3D4667E59215EA57857EE52C7089A24A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,2E34820F8D0ACD3B4094AD1FFE7DC764,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,122D449255E2DCCB5407EB05BA7CA429,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C229D4C360E2B0D1083ACB5872A5E6C7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F3FB9E5AB94BE21468BD304F67FF34A4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C5A75230AB905CC0B8865D4B0A90D043,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,CCE7C06E5C1CC96019D2B16982F5E8B4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,323A3CAEC5245DF7BB4F1D80B8069298,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,71D97EE836F0418C384EFF3787EFF606,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1A3E7BEBCCA4269D684292DD46F3A492,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,AB79AD4808FAB43B599D515A0296FE26,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7972DDAEF9CD5D2400C06BE7519ADD18,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,25BF28543B1F66399BB36491FB32B225,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F50A2FDB8ED472B84E2AA43FC2F4D14B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,EB6CB79188ABBD3CF6D94F79A9337772,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,F925A4EC7FA28BDE979F639EA018E488,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0DED69DC6E91405EF27D00D87C9FFB48,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,2BAE6B24A4FFEB52E8EC90AC9A724016,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,986418C7123DB365E85FDC0151F219A3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5F80A226E760B8B4FC324FD706F2A7D0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9B2118BF09C1F80907A550B98170F8C2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,510F91C0E300C04020D5CE078565B8F6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,AF3D7BBA6B69D73F7EFDA77DB1268D1A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8ADB64987B6FC30603057873549C16AD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,017301A753B1EF36DD045A4C2C6DC1DF,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D67F2BD7E2E5026BB925D2937CB0DE65,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3CA9DC4AE9398AC07D0786E9DEEC4C4D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8188435C3F8C0F139C7629FFC421E55F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,39A332B005A0FC7713DC6149F560EE34,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,831467D928E1E6F50F9FC15B8D8E2CB0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9F0189C5887B136D166B1359C6801BE0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,FA38DA6A6A4B5742162DF3DCCB90CB06,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,328A2E4A40EFD2A7BF289B50D73F0458,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8A316BB789F6E44E30CB9DF5B7626C2E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,DB4529C66B3175137456BDB26B87B49C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,99D7EE9556E69792833585F7D4A2C858,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,99DE6321CE933121BE75BAEE545B6041,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4CD7B22FD0F26807B575D3E3D9978EEA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,358012D1C4D7DD5D650CBB9C848A4078,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5C23D546757103730DEE626E427085EF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A7F1F920B2C7FE5DE66B507BB974002C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,47E9DAE7E74F3A39143FCD737407F04A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0F2055B50754862D8E2591A666AC961D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6A0023B4296660B00111C258E1E9E11A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C84BB64EF892FBA8B55EF62B14BC8A22,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9EFEF8B4799A94BACD27C09F8F032DFB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7FD9B07B2546B1AC9387C7F850CF4534,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D8FA9CC1D6A63147AB28C00F950991E5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,716392ED6F6CA5146C258E88D541D458,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C48790ABA3FF99C055586DB33C5A802D,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0AB7F80E72DE395B2D1591C8DD606CC8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C3407DFF875AA08D1787F4161E235254,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8A099EA6A5FCC96C75D5221BC2A14D9C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A1C12BD8519E4D73353E380AAF125B1E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,AD6B586D7B31019C93501598411C7A62,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3B24FB05E026B6F3D3CF07E805D6C04E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D6F7C57CC140CF315BEC1097C9A3F3EF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0AAE8AA2B797A4F6A70CD4BC5C45C1DD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C021F0F80C77A6499C59CCA85E3BFE6C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9EB318E36185D00E85A0078C7DF47267,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,296A1C476FDE25558D0AF898986FD0E9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,DDDFBAD2DFEC335C54E27ABF3F563EC5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,97198A6FE971C25DB4AD6177B5DF827B,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A8F6BFBACF14BA5DD65A1B74834B41BC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7A3AD44BD4F0C4B7D661F580C8E80F4F,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,CBFBBBDF6DA04517ACA6BDE07C796708,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,797FB9CC7D2F459A8B2634A3E6D0A1DF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,CACA232FCDAD6665DC7DD033AFEF5624,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,29787B7E6CC26D47DDE6BEFC76EC5AB6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6373F7A47C3A65111D19EA8B00365D1B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,53918CCCB5BAB74A65321C9E30867E6F,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D7DB748D9D469BE61B9F8BD7A1623A01,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5954D0B6016CD6D609EFDE950DE4358F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8CBD53B9D5C54C094D8531FD3C0A2A2C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,CB2ABBD4CAE5D4E35AB968949A0395B3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3709A134B3E56E5A9D0E78B58C96946D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1BB91099798C38F2DBEB6CDE40E55103,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BE5E452F145E2D3DD2D61F23A3CF2D3B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,04A1AE722E3F56CC3436FA0B61780FEA,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,445BE2A471D3ED342F0A28E9001EB713,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1DC6CE19E4118B097D0B65D46234718F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4623778DED0756E6EB9FB603D62898B1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3DA6C1EC964616AD572910BA8AC82DB5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A64AC94750E659DDF484C9A49EE1AA00,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,87C972096E90C1A62DF5F28EB925E2E1,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5D2F6BA0912D90EB74A9474BA3B23D6A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,326EEF7599335B2461366266BD3ADFB0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,28359420281D06F5894C02D53D6A989C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A7E09FF4050752494DD517A388B2578E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,30CBD0248AB0FEF3DFFBF3F8C989093E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,183C56F4D9D04711EEBAE4CE3BC1BE76,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,64EA0B00FB2E1A9D77C11AC020269C41,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,4488A3ED8846A097F2E61519C237112B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1C67EF9064C3F30621D71D50C8E5D0BB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7196C2D0018276EC612FB23A417B9BBB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BA681F2548E8F3746E36FB261244AA74,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,1172B74B679649965676D943E551C226,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,80812D6D8B97E16598B25DF99AE27C27,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,E8BA93A67E73849EE3AEFD72C3E4E829,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D0F016E8409F95EDD7AE5A258D9793E2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D21BCF4F4AB79085770A3DEDB2FD6448,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,993884A604190AB278E0544BEFE784F7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,67FFC16C0FE04FD56557037507EF0290,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6E41442B8D0375EA629139F020648A58,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3F24F6AD6FBFCA89667A2A240B2A39DE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,32130606238B56491609F700BD69562D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,868F4B1C2A303620B96CB81589AEB756,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D914732B3A00A18F1DEC259AD578CE4B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,89D4377B955AE756859FDC698CC6C41E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9C6C9F29F9AFDC0EDEA34A3D2E6B1622,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,10484484D921532D2D86BAF55B8697F6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,EF7EAF42B2EB618205E826901F5F245D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,EF74B512F8458CC5B670F5FF6320C26B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,17F2CDCF1DCC42A4E986B88BE33A4B9E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,404911AC18BBB0CA3B82787E1E2233AB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,50F9B5BE0B0A90A2720BE028454BE15B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BA7AABA74C4493F6392DDDA96455BFAF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3177B8905954AD9D09DC647A7D28E6D7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,98876462EAC5C6B728D4EC42B112F093,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,AEA4D3423710C5EAED1263B0A568BB80,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,EA5AA51937C0793BCECECDF3699C4AA9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,07F4B832EA0D0236443819548BCC2B96,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8A9343DE519BF02D9FE1B2A856D860E9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D3136CD59AB3E8CE5551CE991C84F61B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,44414E08E5FA41C48A11E4F4D3D16FA5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6462C2F199E152E5A3150D090219C281,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,E853B9CBC2E771970C0DF6401D21677D,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,81680A688A96CE54E762B381A51C99C8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,98843FFCE287FFB3892F4FF587801339,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3736129E769623DBCB32307B33A6C56D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3B10FE01BF301DEC0C6D60083ED62788,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7CBE304C84C2035B01FFEF9A19EC2FC9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,46D21D76ACDDF0B463290ACC9B3C027B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,CA31B850CB18AD2D77737C1CF62B6405,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6362BE80B5CBC37900882E43757805FB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,5F02FED55AEE5A1BEE89CF7B9FF5C15E,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,2D0AF5DB336B7BEA10E7E0FA01F97022,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,120D05CBB4312400E3C7640412EF94D4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,63263636C8D6155C0C4C2C0FB8EBE356,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BC25A4B19F1B6674BDD7DADEF93E3D5F,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,41C1405556AEE812865329CBD8E67E00,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D109BBFC54BB857189E28DA9950929BC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C5E6905C6B2E21C5C33306F0FCF475EE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,71DB60587CCE92879CB8FF746BF273E5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,3C87360519E3627D812DEC66578741E5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,BD794A27CCA15A689EC8158D8172C6FC,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D0F78A66C772B3D7BD2AFCFFF0957FC7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0E3234099A9CBB3AE7C8D912BAC3688A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,19FBFCE66DFF2984B0E4AB0E4632FF32,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,246FA5C80ED6BF2780D6C229F075994C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,9B75715D6D7215FBA87A81278A270124,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,A9080F842E700E353F1684AA16B3B97C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,E91EC41989D43C85E2B040CE9582D05F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,7F757396A4514CB6EC2E8F2915C31B61,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,8FF8100FCF42A61E4C77BBBF4D928BB3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D876590702F00AD8697C1835ECDEAB6A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,87A2E0BE26FFBFF7CA2CC0330F320348,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,D78F816124DA934777E30E78C325D2C1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,6607D4F2AF06DBE0DC7CEADEC530143E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,DF63C3FECB594A327CD08671A016547F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,FF951D214C4BC538C0FB5D839FC4D407,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,FF2F7C939CB0A10604D010FEBFE819F4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,E67FD7CA1B514109AC2EB2BC7034C086,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,367AAB0B556DCC1701918AA73111B233,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,0306600B3941EE589FE3C05517D772C4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,C409E2F3835F83F20A4821A86E7D75D1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,01F552E875F14C64B534408CFB7274AB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2020/21,10C8B3212FA01AFBC0646BB631837F09,Home,0 ,0 ,0 ,0 
