id_anonim,assignatura,predicted_nota_assignatura,nota_assignatura,alerta
122d449255e2dccb5407eb05ba7ca429,Test i qualitat del software,6.602306027961415,9.2," Alta diferencia entre real y predicho en 'Test i qualitat del software' (Predicho: 6.60, Real: 9.20)"
E31e3f91bd2f03ad3e135dc50908b2f6,Bases de dades,6.581730465065391,9.1," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 6.58, Real: 9.10)"
E31e3f91bd2f03ad3e135dc50908b2f6,Laboratori de programació,6.561801509517763,9.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.56, Real: 9.00)"
E31e3f91bd2f03ad3e135dc50908b2f6,Xarxes,4.60182977170883,7.6, Posible suspenso en 'Xarxes' (Predicho: 4.60)
B6ea0a18f619efbc959c7350fb782598,Arquitectura de computadors,6.472766792528044,10.0," Alta diferencia entre real y predicho en 'Arquitectura de computadors' (Predicho: 6.47, Real: 10.00)"
B6ea0a18f619efbc959c7350fb782598,Bases de dades,6.602306027961415,9.1," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 6.60, Real: 9.10)"
B6ea0a18f619efbc959c7350fb782598,Estadística,6.632096945615742,8.7," Alta diferencia entre real y predicho en 'Estadística' (Predicho: 6.63, Real: 8.70)"
B6ea0a18f619efbc959c7350fb782598,Estructura de computadors,6.75651306981383,9.9," Alta diferencia entre real y predicho en 'Estructura de computadors' (Predicho: 6.76, Real: 9.90)"
B6ea0a18f619efbc959c7350fb782598,Informació i seguretat,6.399192547048432,8.7," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 6.40, Real: 8.70)"
B6ea0a18f619efbc959c7350fb782598,Intel·ligència artificial,6.582377072413787,9.1," Alta diferencia entre real y predicho en 'Intel·ligència artificial' (Predicho: 6.58, Real: 9.10)"
B6ea0a18f619efbc959c7350fb782598,Laboratori de programació,6.582377072413787,10.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 10.00)"
B6ea0a18f619efbc959c7350fb782598,Xarxes,4.6025461685346265,9.0, Posible suspenso en 'Xarxes' (Predicho: 4.60)
372bdffdf9dfa3dc7b8184ac72698874,Crèdits reconeguts,0.3196112995668254,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.32)
1a3e7bebcca4269d684292dd46f3a492,Arquitectura de computadors,4.756481323393967,0.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.76)
1a3e7bebcca4269d684292dd46f3a492,Disseny de software,4.937277086837496,2.6, Posible suspenso en 'Disseny de software' (Predicho: 4.94)
1a3e7bebcca4269d684292dd46f3a492,Fonaments de tecnologia de la informació,4.899169722724781,6.1, Posible suspenso en 'Fonaments de tecnologia de la informació' (Predicho: 4.90)
1a3e7bebcca4269d684292dd46f3a492,Garantia de la informació i seguretat,4.937277086837496,3.1, Posible suspenso en 'Garantia de la informació i seguretat' (Predicho: 4.94)
1a3e7bebcca4269d684292dd46f3a492,Infraestructura i tecnologia de xarxes,4.937277086837496,4.4, Posible suspenso en 'Infraestructura i tecnologia de xarxes' (Predicho: 4.94)
1a3e7bebcca4269d684292dd46f3a492,Sistemes i tecnologies web,4.937277086837496,3.4, Posible suspenso en 'Sistemes i tecnologies web' (Predicho: 4.94)
1a3e7bebcca4269d684292dd46f3a492,Tecnologies de desenvolupament per a internet i web,4.937277086837496,6.3, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.94)
1a3e7bebcca4269d684292dd46f3a492,Tendències actuals,4.917348131289867,8.5, Posible suspenso en 'Tendències actuals' (Predicho: 4.92)
Ab79ad4808fab43b599d515a0296fe26,Càlcul,4.816221796046168,0.0, Posible suspenso en 'Càlcul' (Predicho: 4.82)
Ab79ad4808fab43b599d515a0296fe26,Enginyeria del software,4.825777310773574,3.0, Posible suspenso en 'Enginyeria del software' (Predicho: 4.83)
Ab79ad4808fab43b599d515a0296fe26,Estadística,5.324236389100261,0.0," Alta diferencia entre real y predicho en 'Estadística' (Predicho: 5.32, Real: 0.00)"
Ab79ad4808fab43b599d515a0296fe26,Fonaments dels computadors,4.805848355225945,3.6, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.81)
Ab79ad4808fab43b599d515a0296fe26,Informació i seguretat,4.6984917540813145,1.8, Posible suspenso en 'Informació i seguretat' (Predicho: 4.70)
Ab79ad4808fab43b599d515a0296fe26,Laboratori de programació,4.805848355225945,4.2, Posible suspenso en 'Laboratori de programació' (Predicho: 4.81)
Ab79ad4808fab43b599d515a0296fe26,Organització i gestió d'empreses,2.9786836533660686,0.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 2.98)
Ab79ad4808fab43b599d515a0296fe26,Sistemes operatius,4.825777310773574,3.7, Posible suspenso en 'Sistemes operatius' (Predicho: 4.83)
Ab79ad4808fab43b599d515a0296fe26,Tecnologies de desenvolupament per a internet i web,4.825777310773574,3.0, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.83)
Ab79ad4808fab43b599d515a0296fe26,Xarxes,4.367917009288456,2.2, Posible suspenso en 'Xarxes' (Predicho: 4.37)
F374f06546298d5ec14ae1e35622a51d,Ètica per a l'enginyeria,6.837087947187236,8.9," Alta diferencia entre real y predicho en 'Ètica per a l'enginyeria' (Predicho: 6.84, Real: 8.90)"
F374f06546298d5ec14ae1e35622a51d,"Robòtica, llenguatge i planificació",7.797411807148872,9.8," Alta diferencia entre real y predicho en 'Robòtica, llenguatge i planificació' (Predicho: 7.80, Real: 9.80)"
7972ddaef9cd5d2400c06be7519add18,Anglès professional i,6.255996864772372,8.7," Alta diferencia entre real y predicho en 'Anglès professional i' (Predicho: 6.26, Real: 8.70)"
7972ddaef9cd5d2400c06be7519add18,"Robòtica, llenguatge i planificació",6.21198509252756,8.3," Alta diferencia entre real y predicho en 'Robòtica, llenguatge i planificació' (Predicho: 6.21, Real: 8.30)"
21df37acfade88a3c9b4ea50b907ce22,Crèdits reconeguts,3.2519147949974165,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 3.25)
21df37acfade88a3c9b4ea50b907ce22,Legislació,5.668413328246104,8.4," Alta diferencia entre real y predicho en 'Legislació' (Predicho: 5.67, Real: 8.40)"
21df37acfade88a3c9b4ea50b907ce22,Sistemes i tecnologies web,5.656625640604997,8.1," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 5.66, Real: 8.10)"
21df37acfade88a3c9b4ea50b907ce22,Tecnologies avançades d'internet,5.656625640604997,8.0," Alta diferencia entre real y predicho en 'Tecnologies avançades d'internet' (Predicho: 5.66, Real: 8.00)"
2413add5ed0193a6950c967cdc0001ce,Anàlisi i disseny d'algorismes,5.775285199706978,3.6," Alta diferencia entre real y predicho en 'Anàlisi i disseny d'algorismes' (Predicho: 5.78, Real: 3.60)"
2413add5ed0193a6950c967cdc0001ce,Pràctiques externes,6.374526289519128,9.0," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 6.37, Real: 9.00)"
F50a2fdb8ed472b84e2aa43fc2f4d14b,Arquitectura de computadors,4.963179759035935,4.5, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.96)
F50a2fdb8ed472b84e2aa43fc2f4d14b,Informació i seguretat,4.874488716087225,5.3, Posible suspenso en 'Informació i seguretat' (Predicho: 4.87)
F50a2fdb8ed472b84e2aa43fc2f4d14b,Legislació,5.199777624809381,7.8," Alta diferencia entre real y predicho en 'Legislació' (Predicho: 5.20, Real: 7.80)"
F50a2fdb8ed472b84e2aa43fc2f4d14b,Xarxes,4.415181845706864,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.42)
4d906862b719eb72ff95e89b07d6cb94,Xarxes,3.577738640868344,6.3, Posible suspenso en 'Xarxes' (Predicho: 3.58)
F925a4ec7fa28bde979f639ea018e488,Arquitectures avançades,4.899169722724781,0.0, Posible suspenso en 'Arquitectures avançades' (Predicho: 4.90)
F925a4ec7fa28bde979f639ea018e488,Computació d'altes prestacions,4.899169722724781,2.2, Posible suspenso en 'Computació d'altes prestacions' (Predicho: 4.90)
F925a4ec7fa28bde979f639ea018e488,Gestió i administració de xarxes,4.899169722724781,0.0, Posible suspenso en 'Gestió i administració de xarxes' (Predicho: 4.90)
F925a4ec7fa28bde979f639ea018e488,Laboratori de programació,4.917348131289867,1.0, Posible suspenso en 'Laboratori de programació' (Predicho: 4.92)
F925a4ec7fa28bde979f639ea018e488,Legislació,4.971150605756219,6.7, Posible suspenso en 'Legislació' (Predicho: 4.97)
F925a4ec7fa28bde979f639ea018e488,Microprocessadors i perifèrics,5.112121153708063,3.0," Alta diferencia entre real y predicho en 'Microprocessadors i perifèrics' (Predicho: 5.11, Real: 3.00)"
F925a4ec7fa28bde979f639ea018e488,Tecnologies de desenvolupament per a internet i web,4.937277086837496,0.0, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.94)
Bdd9e7011181d4091d2ba3fcf1948ab4,Electricitat i electrònica,4.917348131289867,0.5, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.92)
Bdd9e7011181d4091d2ba3fcf1948ab4,Fonaments dels computadors,4.917348131289867,4.5, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.92)
Bdd9e7011181d4091d2ba3fcf1948ab4,Matemàtica discreta,4.821021100834951,0.8, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.82)
Bdd9e7011181d4091d2ba3fcf1948ab4,Metodologia de la programació,4.890620824306967,3.7, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.89)
Bdd9e7011181d4091d2ba3fcf1948ab4,Organització i gestió d'empreses,3.7081732631298494,6.1, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.71)
Ee594e302b81d3c3ad243ec63aa07334,Organització i gestió d'empreses,5.98920528231566,3.8," Alta diferencia entre real y predicho en 'Organització i gestió d'empreses' (Predicho: 5.99, Real: 3.80)"
7cb6982687523f717749910e76b459e7,Fonaments dels computadors,4.897767030491262,1.6, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.90)
7cb6982687523f717749910e76b459e7,Metodologia de la programació,4.871039723508361,3.8, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.87)
7cb6982687523f717749910e76b459e7,Organització i gestió d'empreses,3.7800979020134906,1.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.78)
E10bab3a77876c6863cd1816aa8e256e,Fonaments d'enginyeria,6.559681247320995,8.6," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 6.56, Real: 8.60)"
E10bab3a77876c6863cd1816aa8e256e,Metodologia de la programació,6.063448418946173,8.4," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.06, Real: 8.40)"
986418c7123db365e85fdc0151f219a3,Gestió i administració de bases de dades,6.602306027961415,4.5," Alta diferencia entre real y predicho en 'Gestió i administració de bases de dades' (Predicho: 6.60, Real: 4.50)"
986418c7123db365e85fdc0151f219a3,Laboratori de programació,6.582377072413787,0.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 0.00)"
Ec6fc69c27a52ec65e4df90bf744e624,Electricitat i electrònica,5.223846595844076,8.5," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 5.22, Real: 8.50)"
Ec6fc69c27a52ec65e4df90bf744e624,Fonaments d'enginyeria,6.332058426398632,9.2," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 6.33, Real: 9.20)"
Ec6fc69c27a52ec65e4df90bf744e624,Fonaments d'informàtica,5.912714526964307,8.7," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 5.91, Real: 8.70)"
Ec6fc69c27a52ec65e4df90bf744e624,Fonaments dels computadors,5.223846595844076,7.8," Alta diferencia entre real y predicho en 'Fonaments dels computadors' (Predicho: 5.22, Real: 7.80)"
Ec6fc69c27a52ec65e4df90bf744e624,Matemàtica discreta,5.1464218676035784,7.6," Alta diferencia entre real y predicho en 'Matemàtica discreta' (Predicho: 5.15, Real: 7.60)"
Ec6fc69c27a52ec65e4df90bf744e624,Metodologia de la programació,5.197119288861177,8.4," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.20, Real: 8.40)"
Ec6fc69c27a52ec65e4df90bf744e624,Organització i gestió d'empreses,4.540647425031711,6.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.54)
5f80a226e760b8b4fc324fd706f2a7d0,Compiladors,6.1815997875858715,0.0," Alta diferencia entre real y predicho en 'Compiladors' (Predicho: 6.18, Real: 0.00)"
5f80a226e760b8b4fc324fd706f2a7d0,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
5f80a226e760b8b4fc324fd706f2a7d0,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
5f80a226e760b8b4fc324fd706f2a7d0,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
96393955dc7d6326ff3ecc60f70b1184,Fonaments d'informàtica,5.595919372865315,7.7," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 5.60, Real: 7.70)"
96393955dc7d6326ff3ecc60f70b1184,Organització i gestió d'empreses,4.149299153691218,5.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.15)
Af3d7bba6b69d73f7efda77db1268d1a,Pràctiques externes,7.642398164834662,9.8," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.64, Real: 9.80)"
Ed2b5c59f44659e7e1ef54f0a629f642,Arquitectura de computadors,5.644122704473403,1.7," Alta diferencia entre real y predicho en 'Arquitectura de computadors' (Predicho: 5.64, Real: 1.70)"
Ed2b5c59f44659e7e1ef54f0a629f642,Bases de dades,5.7923007263481665,0.0," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 5.79, Real: 0.00)"
Ed2b5c59f44659e7e1ef54f0a629f642,Enginyeria del software,5.747983536785774,3.0," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 5.75, Real: 3.00)"
Ed2b5c59f44659e7e1ef54f0a629f642,Informació i seguretat,5.664756298021726,2.3," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 5.66, Real: 2.30)"
Ed2b5c59f44659e7e1ef54f0a629f642,Intel·ligència artificial,5.76148741705904,1.5," Alta diferencia entre real y predicho en 'Intel·ligència artificial' (Predicho: 5.76, Real: 1.50)"
Ed2b5c59f44659e7e1ef54f0a629f642,Xarxes,5.443523591715388,1.2," Alta diferencia entre real y predicho en 'Xarxes' (Predicho: 5.44, Real: 1.20)"
D67f2bd7e2e5026bb925d2937cb0de65,Treball de final de grau,7.600917991542846,4.0," Alta diferencia entre real y predicho en 'Treball de final de grau' (Predicho: 7.60, Real: 4.00)"
0a57fc7423cbd2a02a034042c857fae8,Aprenentatge computacional,6.404339868206535,8.8," Alta diferencia entre real y predicho en 'Aprenentatge computacional' (Predicho: 6.40, Real: 8.80)"
0a57fc7423cbd2a02a034042c857fae8,Visualització gràfica interactiva,6.357630958575451,9.0," Alta diferencia entre real y predicho en 'Visualització gràfica interactiva' (Predicho: 6.36, Real: 9.00)"
39a332b005a0fc7713dc6149f560ee34,Crèdits reconeguts,0.22442930074421089,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.22)
39a332b005a0fc7713dc6149f560ee34,Crèdits reconeguts,0.22442930074421089,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.22)
39a332b005a0fc7713dc6149f560ee34,Crèdits reconeguts,0.22442930074421089,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.22)
39a332b005a0fc7713dc6149f560ee34,Gestió del desenvolupament de software,6.632096945615742,0.0," Alta diferencia entre real y predicho en 'Gestió del desenvolupament de software' (Predicho: 6.63, Real: 0.00)"
44878fd1c57a410d14aa866abd720156,Metodologia de la programació,6.555649765430886,4.5," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.56, Real: 4.50)"
Db4529c66b3175137456bdb26b87b49c,Arquitectura i tecnologies de software,4.689992842455021,0.0, Posible suspenso en 'Arquitectura i tecnologies de software' (Predicho: 4.69)
Db4529c66b3175137456bdb26b87b49c,Gestió del desenvolupament de software,4.663489577902411,0.0, Posible suspenso en 'Gestió del desenvolupament de software' (Predicho: 4.66)
Db4529c66b3175137456bdb26b87b49c,Gestió i administració de bases de dades,4.594048954400957,0.0, Posible suspenso en 'Gestió i administració de bases de dades' (Predicho: 4.59)
Db4529c66b3175137456bdb26b87b49c,Requisits del software,4.80520174787755,0.0, Posible suspenso en 'Requisits del software' (Predicho: 4.81)
Db4529c66b3175137456bdb26b87b49c,Test i qualitat del software,4.7528088611943415,0.0, Posible suspenso en 'Test i qualitat del software' (Predicho: 4.75)
99de6321ce933121be75baee545b6041,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
99de6321ce933121be75baee545b6041,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
99de6321ce933121be75baee545b6041,Gestió de projectes,6.50815470502157,8.6," Alta diferencia entre real y predicho en 'Gestió de projectes' (Predicho: 6.51, Real: 8.60)"
99de6321ce933121be75baee545b6041,Pràctiques externes,7.438378810128288,9.9," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.44, Real: 9.90)"
47b28d115e1869e0afa5ced7406c179a,Xarxes,4.818135503497811,7.0, Posible suspenso en 'Xarxes' (Predicho: 4.82)
4cd7b22fd0f26807b575d3e3d9978eea,Pràctiques externes,5.7492910693623855,9.4," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 5.75, Real: 9.40)"
4cd7b22fd0f26807b575d3e3d9978eea,Sistemes i tecnologies web,5.053164064357966,9.3," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 5.05, Real: 9.30)"
4cd7b22fd0f26807b575d3e3d9978eea,Tecnologies de compressió de la informació,5.7492910693623855,8.1," Alta diferencia entre real y predicho en 'Tecnologies de compressió de la informació' (Predicho: 5.75, Real: 8.10)"
4cd7b22fd0f26807b575d3e3d9978eea,Tecnologies de desenvolupament per a internet i web,5.002463547329501,7.4," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 5.00, Real: 7.40)"
45c5a21aa580b54dd7694a0252da0150,Xarxes,3.7409862820305846,6.7, Posible suspenso en 'Xarxes' (Predicho: 3.74)
11be8816de1e022a466a6cc6d0358144,Crèdits reconeguts,0.42759246469137596,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.43)
11be8816de1e022a466a6cc6d0358144,Laboratori de programació,7.5002341232806335,4.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 7.50, Real: 4.50)"
A7f1f920b2c7fe5de66b507bb974002c,Disseny de software,4.80520174787755,8.0, Posible suspenso en 'Disseny de software' (Predicho: 4.81)
A7f1f920b2c7fe5de66b507bb974002c,Fonaments de tecnologia de la informació,4.767094383764836,6.8, Posible suspenso en 'Fonaments de tecnologia de la informació' (Predicho: 4.77)
A7f1f920b2c7fe5de66b507bb974002c,Infraestructura i tecnologia de xarxes,4.80520174787755,9.0, Posible suspenso en 'Infraestructura i tecnologia de xarxes' (Predicho: 4.81)
